review,sentiment,tokenized_review
great movie 3 last one good first 2 made along time pulling straw want watch cause tells end story might think endthese moves made want hardship love tears laughter people movie go threw one moves good every time see matter many times isthere parts movie little kiss wont understand older ones old enough watch great movie spanning 20 years,positive,"['great', 'movie', '3', 'last', 'one', 'good', 'first', '2', 'made', 'along', 'time', 'pulling', 'straw', 'want', 'watch', 'cause', 'tells', 'end', 'story', 'might', 'think', 'endthese', 'moves', 'made', 'want', 'hardship', 'love', 'tears', 'laughter', 'people', 'movie', 'go', 'threw', 'one', 'moves', 'good', 'every', 'time', 'see', 'matter', 'many', 'times', 'isthere', 'parts', 'movie', 'little', 'kiss', 'wont', 'understand', 'older', 'ones', 'old', 'enough', 'watch', 'great', 'movie', 'spanning', '20', 'years']"
directed ishimoto put neoedision fixedcom promising online film community temporarily business net directorial style method filmmaking next film girls best friendthe hole suffers look filmmaker style filmmaking becoming near standard todays hollywood detriment contentthe hole actually starts unique concept concept promise captivating content soon destroyed look directorial style filmmakingthere funny moments still shine pretense painful short watchhow sad new breed filmmakers choose servant story rather try dominant screen neck care long get studio deal house beach new car content presentation secondary issuesthe real sad part hollywood embraces look attitude much whole aesthetic filmmaking changing rather present story straightforward way puts story first todays directors getting experimental ie look meis one really put sents opening minutes swordfish movie went rise sents directorial attempts look filmmaking unfortunately short film mr ishimoto not3 10 rating elect,negative,"['directed', 'ishimoto', 'put', 'neoedision', 'fixedcom', 'promising', 'online', 'film', 'community', 'temporarily', 'business', 'net', 'directorial', 'style', 'method', 'filmmaking', 'next', 'film', 'girls', 'best', 'friendthe', 'hole', 'suffers', 'look', 'filmmaker', 'style', 'filmmaking', 'becoming', 'near', 'standard', 'todays', 'hollywood', 'detriment', 'contentthe', 'hole', 'actually', 'starts', 'unique', 'concept', 'concept', 'promise', 'captivating', 'content', 'soon', 'destroyed', 'look', 'directorial', 'style', 'filmmakingthere', 'funny', 'moments', 'still', 'shine', 'pretense', 'painful', 'short', 'watchhow', 'sad', 'new', 'breed', 'filmmakers', 'choose', 'servant', 'story', 'rather', 'try', 'dominant', 'screen', 'neck', 'care', 'long', 'get', 'studio', 'deal', 'house', 'beach', 'new', 'car', 'content', 'presentation', 'secondary', 'issuesthe', 'real', 'sad', 'part', 'hollywood', 'embraces', 'look', 'attitude', 'much', 'whole', 'aesthetic', 'filmmaking', 'changing', 'rather', 'present', 'story', 'straightforward', 'way', 'puts', 'story', 'first', 'todays', 'directors', 'getting', 'experimental', 'ie', 'look', 'meis', 'one', 'really', 'put', 'sents', 'opening', 'minutes', 'swordfish', 'movie', 'went', 'rise', 'sents', 'directorial', 'attempts', 'look', 'filmmaking', 'unfortunately', 'short', 'film', 'mr', 'ishimoto', 'not3', '10', 'rating', 'elect']"
decide best ernest movie act like sort thing happen time would oneall ernest moves entertaining best ones ones jim variety number different characters additional known enjoy comedy strings bill barge gailard certain brothers chuck bobby julie ernest goes jail contains elements well funny script supporting cast features several beloved character actorsand chosen ernest goes jail king ernest moves disagree must deep know right,positive,"['decide', 'best', 'ernest', 'movie', 'act', 'like', 'sort', 'thing', 'happen', 'time', 'would', 'oneall', 'ernest', 'moves', 'entertaining', 'best', 'ones', 'ones', 'jim', 'variety', 'number', 'different', 'characters', 'additional', 'known', 'enjoy', 'comedy', 'strings', 'bill', 'barge', 'gailard', 'certain', 'brothers', 'chuck', 'bobby', 'julie', 'ernest', 'goes', 'jail', 'contains', 'elements', 'well', 'funny', 'script', 'supporting', 'cast', 'features', 'several', 'beloved', 'character', 'actorsand', 'chosen', 'ernest', 'goes', 'jail', 'king', 'ernest', 'moves', 'disagree', 'must', 'deep', 'know', 'right']"
feel duty lover horror films warm people horrible bad horror film waste time money film acting bad story one worst come across script awful nothing good end thinking watching cap plot many holes never got cleared end bad know film terrible could made said love horror films let 18 see little blood scars jumps also annoyed stupid things happened film point plot like brother sister kissing say bother far great horror films waste time life short,negative,"['feel', 'duty', 'lover', 'horror', 'films', 'warm', 'people', 'horrible', 'bad', 'horror', 'film', 'waste', 'time', 'money', 'film', 'acting', 'bad', 'story', 'one', 'worst', 'come', 'across', 'script', 'awful', 'nothing', 'good', 'end', 'thinking', 'watching', 'cap', 'plot', 'many', 'holes', 'never', 'got', 'cleared', 'end', 'bad', 'know', 'film', 'terrible', 'could', 'made', 'said', 'love', 'horror', 'films', 'let', '18', 'see', 'little', 'blood', 'scars', 'jumps', 'also', 'annoyed', 'stupid', 'things', 'happened', 'film', 'point', 'plot', 'like', 'brother', 'sister', 'kissing', 'say', 'bother', 'far', 'great', 'horror', 'films', 'waste', 'time', 'life', 'short']"
saw film toronto film festival last year truly moving experience heard truth reconciliation process others written know much details process film demonstrated process growth occur people able face parts understand events points view others involved grieve together archbishop tut others involved developing r process deserve recognition understanding human emotions seeing film gave hope human race r might destroy people look back r first step human adolescence toward maturityas film course flaws notice major problems acting directing writing first time years totally lost film perhaps noticesee film audience toronto would give stage next film many questions comments stars director tom cooper amie bartlett chiwetel ejiofor went outside sidewalk continue conversation people came shake hands thank film moved us,positive,"['saw', 'film', 'toronto', 'film', 'festival', 'last', 'year', 'truly', 'moving', 'experience', 'heard', 'truth', 'reconciliation', 'process', 'others', 'written', 'know', 'much', 'details', 'process', 'film', 'demonstrated', 'process', 'growth', 'occur', 'people', 'able', 'face', 'parts', 'understand', 'events', 'points', 'view', 'others', 'involved', 'grieve', 'together', 'archbishop', 'tut', 'others', 'involved', 'developing', 'r', 'process', 'deserve', 'recognition', 'understanding', 'human', 'emotions', 'seeing', 'film', 'gave', 'hope', 'human', 'race', 'r', 'might', 'destroy', 'people', 'look', 'back', 'r', 'first', 'step', 'human', 'adolescence', 'toward', 'maturityas', 'film', 'course', 'flaws', 'notice', 'major', 'problems', 'acting', 'directing', 'writing', 'first', 'time', 'years', 'totally', 'lost', 'film', 'perhaps', 'noticesee', 'film', 'audience', 'toronto', 'would', 'give', 'stage', 'next', 'film', 'many', 'questions', 'comments', 'stars', 'director', 'tom', 'cooper', 'amie', 'bartlett', 'chiwetel', 'ejiofor', 'went', 'outside', 'sidewalk', 'continue', 'conversation', 'people', 'came', 'shake', 'hands', 'thank', 'film', 'moved', 'us']"
prince manages take excellent cast decent story mediocre script carefully assemble one boring monotonous amateurish mess spite strong central performance frank naso prince disjointed film wanders aimlessly scene scene painfully disintegrating result brings sigh relief end tears joy sad waste time talent good example direct film,negative,"['prince', 'manages', 'take', 'excellent', 'cast', 'decent', 'story', 'mediocre', 'script', 'carefully', 'assemble', 'one', 'boring', 'monotonous', 'amateurish', 'mess', 'spite', 'strong', 'central', 'performance', 'frank', 'naso', 'prince', 'disjointed', 'film', 'wanders', 'aimlessly', 'scene', 'scene', 'painfully', 'disintegrating', 'result', 'brings', 'sigh', 'relief', 'end', 'tears', 'joy', 'sad', 'waste', 'time', 'talent', 'good', 'example', 'direct', 'film']"
enjoyed film scenery corps greek adore country liked flattering directors point view based true story years greece struggling stand two feet war paris hardship italian soldier greek girl fall love times hard lot sacrifices make nicholas cage looking great uniform gives passionate account unfulfilled beginning love adored christian able playing manors heroines husbandtobe looks good greek personality matched one greek patriot true fighter one moves would like buy keep collectionfor ever,positive,"['enjoyed', 'film', 'scenery', 'corps', 'greek', 'adore', 'country', 'liked', 'flattering', 'directors', 'point', 'view', 'based', 'true', 'story', 'years', 'greece', 'struggling', 'stand', 'two', 'feet', 'war', 'paris', 'hardship', 'italian', 'soldier', 'greek', 'girl', 'fall', 'love', 'times', 'hard', 'lot', 'sacrifices', 'make', 'nicholas', 'cage', 'looking', 'great', 'uniform', 'gives', 'passionate', 'account', 'unfulfilled', 'beginning', 'love', 'adored', 'christian', 'able', 'playing', 'manors', 'heroines', 'husbandtobe', 'looks', 'good', 'greek', 'personality', 'matched', 'one', 'greek', 'patriot', 'true', 'fighter', 'one', 'moves', 'would', 'like', 'buy', 'keep', 'collectionfor', 'ever']"
wish grade lower f give scored 1 vote talli trading even regular filmbut ta filmand worstlatesthappiest awful movie I seenthe actingstory music terriblenot mention even unity ta connisuerit male cheerleader viewer made sit many painful scenes cheersavoid piece trash cost worst bad 80s cinema,negative,"['wish', 'grade', 'lower', 'f', 'give', 'scored', '1', 'vote', 'talli', 'trading', 'even', 'regular', 'filmbut', 'ta', 'filmand', 'worstlatesthappiest', 'awful', 'movie', 'I', 'seenthe', 'actingstory', 'music', 'terriblenot', 'mention', 'even', 'unity', 'ta', 'connisuerit', 'male', 'cheerleader', 'viewer', 'made', 'sit', 'many', 'painful', 'scenes', 'cheersavoid', 'piece', 'trash', 'cost', 'worst', 'bad', '80s', 'cinema']"
say favorite movie time seen well 100 times actually buy new copy result overwatching eighties like romantic story morals thrown highly recommend anyone wanting relive high schools days buy copy classic,positive,"['say', 'favorite', 'movie', 'time', 'seen', 'well', '100', 'times', 'actually', 'buy', 'new', 'copy', 'result', 'overwatching', 'eighties', 'like', 'romantic', 'story', 'morals', 'thrown', 'highly', 'recommend', 'anyone', 'wanting', 'relive', 'high', 'schools', 'days', 'buy', 'copy', 'classic']"
raw force like ultrasteady prevented version love boat additional king ff fights demanded cannibalistic monks white slaves trade energetic hobbies whole lot louse acting performances wonder movie included recently released grindhouse experience 20 movie boxset got everything exploitation lunatics looking blend totally incoherent seemingly improvised script production values extremely poor technical aspects pathetic amounts gratuitous violence sex hardly described film opens ironically sunny location called warriors island troop sneering monks raise dead apparent reason turn king ff fighter monks also buy sex slaves steady hither lookalike businessman supposedly womens flesh supplies required powers increase combine army tourist passing cruise ship among three martial arts fighter female la cop whole bunch raising dimwitted ladies attacked hither guys goods planning excursion warriors island lifeboat wishes ashore island anyway monks challenge survivor fighting test hobbies okay sound crazy midnight horror movie mess yet raw force also piranhas wild boat orgies cameron mitchell yet another embarrassing lead role 70s exploitation duchess mille reason spit grave utterly insignificant cameo appearance loads badly realized including axe massacres decapitations army jokes bad taste romance trashvalue movie literally leave speechless evil monks background remains naturally unexplained even become punished questionable hobbies maybe movie stops continued instead end sequel never came unless obscure limb even list,negative,"['raw', 'force', 'like', 'ultrasteady', 'prevented', 'version', 'love', 'boat', 'additional', 'king', 'ff', 'fights', 'demanded', 'cannibalistic', 'monks', 'white', 'slaves', 'trade', 'energetic', 'hobbies', 'whole', 'lot', 'louse', 'acting', 'performances', 'wonder', 'movie', 'included', 'recently', 'released', 'grindhouse', 'experience', '20', 'movie', 'boxset', 'got', 'everything', 'exploitation', 'lunatics', 'looking', 'blend', 'totally', 'incoherent', 'seemingly', 'improvised', 'script', 'production', 'values', 'extremely', 'poor', 'technical', 'aspects', 'pathetic', 'amounts', 'gratuitous', 'violence', 'sex', 'hardly', 'described', 'film', 'opens', 'ironically', 'sunny', 'location', 'called', 'warriors', 'island', 'troop', 'sneering', 'monks', 'raise', 'dead', 'apparent', 'reason', 'turn', 'king', 'ff', 'fighter', 'monks', 'also', 'buy', 'sex', 'slaves', 'steady', 'hither', 'lookalike', 'businessman', 'supposedly', 'womens', 'flesh', 'supplies', 'required', 'powers', 'increase', 'combine', 'army', 'tourist', 'passing', 'cruise', 'ship', 'among', 'three', 'martial', 'arts', 'fighter', 'female', 'la', 'cop', 'whole', 'bunch', 'raising', 'dimwitted', 'ladies', 'attacked', 'hither', 'guys', 'goods', 'planning', 'excursion', 'warriors', 'island', 'lifeboat', 'wishes', 'ashore', 'island', 'anyway', 'monks', 'challenge', 'survivor', 'fighting', 'test', 'hobbies', 'okay', 'sound', 'crazy', 'midnight', 'horror', 'movie', 'mess', 'yet', 'raw', 'force', 'also', 'piranhas', 'wild', 'boat', 'orgies', 'cameron', 'mitchell', 'yet', 'another', 'embarrassing', 'lead', 'role', '70s', 'exploitation', 'duchess', 'mille', 'reason', 'spit', 'grave', 'utterly', 'insignificant', 'cameo', 'appearance', 'loads', 'badly', 'realized', 'including', 'axe', 'massacres', 'decapitations', 'army', 'jokes', 'bad', 'taste', 'romance', 'trashvalue', 'movie', 'literally', 'leave', 'speechless', 'evil', 'monks', 'background', 'remains', 'naturally', 'unexplained', 'even', 'become', 'punished', 'questionable', 'hobbies', 'maybe', 'movie', 'stops', 'continued', 'instead', 'end', 'sequel', 'never', 'came', 'unless', 'obscure', 'limb', 'even', 'list']"
